timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1520025057.544922,0.067377,0.342213,-0.092056,-0.083408,0.197775,0.068100,0.063422,-0.335573,-0.939877,-0.067847,-0.085875,-0.250980,-5.155159,-45.819115,-51.921303,,,,,,,
1520025057.554906,0.069362,0.340959,-0.091777,-0.142689,0.205226,-0.001189,0.065316,-0.334391,-0.940168,-0.069741,-0.087057,-0.250689,-5.155159,-45.819115,-51.921303,,,,,,,
1520025057.564878,0.071175,0.338995,-0.092338,-0.207990,0.141349,-0.089923,0.067068,-0.332540,-0.940701,-0.044759,0.087484,-0.380786,-4.997399,-45.713806,-52.029442,,,,,,,
1520025057.574878,0.072272,0.336619,-0.093913,-0.227334,0.031852,-0.189662,0.068157,-0.330298,-0.941413,-0.056606,0.176474,-0.390985,-4.882314,-45.617012,-52.125237,,,,,,,
1520025057.584862,0.072692,0.334716,-0.096295,-0.145256,-0.057806,-0.252368,0.068597,-0.328501,-0.942009,-0.071649,0.249781,-0.357078,-4.776981,-45.506870,-52.231163,,,,,,,
1520025057.594851,0.072484,0.334464,-0.099072,0.048588,-0.126345,-0.262924,0.068407,-0.328263,-0.942106,-0.103991,0.293274,-0.295412,-4.687809,-45.427471,-52.308300,,,,,,,
1520025057.604834,0.072056,0.336847,-0.101788,0.328805,-0.130432,-0.228093,0.067948,-0.330513,-0.941352,-0.137482,0.262535,-0.181054,-4.626734,-45.436501,-52.305893,,,,,,,
1520025057.614818,0.071808,0.341694,-0.104082,0.544625,-0.086605,-0.164451,0.067599,-0.335083,-0.939760,-0.163500,0.240677,-0.039915,-4.587231,-45.581371,-52.183189,,,,,,,
1520025057.624803,0.072011,0.347591,-0.105777,0.607283,-0.024145,-0.103494,0.067646,-0.340634,-0.937759,-0.158573,0.221768,0.052353,-4.557168,-45.849426,-51.950470,,,,,,,
1520025057.634789,0.072159,0.353135,-0.106980,0.536279,-0.031274,-0.064246,0.067647,-0.345841,-0.935851,-0.146794,0.197525,0.106429,-4.522631,-46.165428,-51.672897,,,,,,,
1520025057.644773,0.072251,0.357223,-0.107828,0.367846,-0.012446,-0.048006,0.067631,-0.349674,-0.934427,-0.146778,0.201359,0.105005,-4.522631,-46.165428,-51.672897,,,,,,,
1520025057.654759,0.072642,0.359487,-0.108570,0.186094,0.021932,-0.057565,0.067939,-0.351794,-0.933609,-0.121650,0.163867,0.128128,-4.489822,-46.672333,-51.218391,,,,,,,
1520025057.674729,0.074074,0.359693,-0.110867,-0.061159,0.038178,-0.145107,0.069270,-0.351987,-0.933438,-0.121699,0.167233,0.088819,-4.458380,-46.792820,-51.111092,,,,,,,
1520025057.664745,0.073242,0.360168,-0.109505,0.042068,0.028523,-0.092104,0.068482,-0.352431,-0.933329,-0.120911,0.167678,0.088709,-4.458380,-46.792820,-51.111092,,,,,,,
1520025057.684715,0.075210,0.358344,-0.112858,-0.138521,0.045575,-0.214717,0.070366,-0.350724,-0.933832,-0.104729,0.192124,-0.027503,-4.326838,-46.820694,-51.096870,,,,,,,
1520025057.704684,0.077821,0.353634,-0.119112,-0.247337,-0.006439,-0.362853,0.072932,-0.346309,-0.935281,-0.077220,0.210033,-0.067389,-4.212813,-46.767403,-51.155170,,,,,,,
1520025057.694700,0.076566,0.356265,-0.115627,-0.202915,0.033785,-0.294799,0.071688,-0.348777,-0.934460,-0.075976,0.212500,-0.068210,-4.212813,-46.767403,-51.155170,,,,,,,
1520025057.714670,0.078777,0.350733,-0.123159,-0.259145,-0.056944,-0.412219,0.073905,-0.343586,-0.936209,-0.025001,0.225377,-0.090571,-3.901130,-46.574825,-51.355194,,,,,,,
1520025057.724637,0.079293,0.348039,-0.127442,-0.225953,-0.108968,-0.423464,0.074461,-0.341055,-0.937090,-0.010206,0.213492,-0.075011,-3.737041,-46.456749,-51.474205,,,,,,,
1520025057.734621,0.079420,0.345842,-0.131566,-0.174407,-0.129666,-0.393797,0.074639,-0.338989,-0.937825,-0.002282,0.193222,-0.035396,-3.590009,-46.350227,-51.580589,,,,,,,
1520025057.744626,0.079577,0.344159,-0.135069,-0.132176,-0.091531,-0.322587,0.074831,-0.337405,-0.938381,0.010221,0.169024,0.021755,-3.468728,-46.267303,-51.663269,,,,,,,
1520025057.754594,0.079785,0.342865,-0.137683,-0.103069,-0.060632,-0.233495,0.075061,-0.336187,-0.938799,0.058865,0.135518,0.126513,-3.363747,-46.205757,-51.725258,,,,,,,
1520025057.764578,0.079861,0.341804,-0.139370,-0.090963,-0.047830,-0.145809,0.075161,-0.335188,-0.939149,0.058765,0.134519,0.126862,-3.363747,-46.205757,-51.725258,,,,,,,
1520025057.774581,0.079570,0.340936,-0.140204,-0.077653,-0.059516,-0.065615,0.074911,-0.334369,-0.939460,0.072688,0.097782,0.221626,-3.228886,-46.114887,-51.814865,,,,,,,
1520025057.784562,0.079034,0.340245,-0.140246,-0.065254,-0.051143,0.007138,0.074426,-0.333718,-0.939730,0.063102,0.081811,0.249148,-3.219146,-46.075996,-51.850060,,,,,,,
1520025057.794546,0.078447,0.339717,-0.139666,-0.055750,-0.036603,0.064922,0.073887,-0.333220,-0.939950,0.063640,0.081313,0.249367,-3.219146,-46.075996,-51.850060,,,,,,,
1520025057.804537,0.077691,0.339268,-0.138593,-0.051254,-0.041371,0.106583,0.073189,-0.332797,-0.940154,0.061287,0.086520,0.253768,-3.286949,-46.009544,-51.904789,,,,,,,
1520025057.824478,0.076048,0.338314,-0.136184,-0.060717,-0.048948,0.101168,0.071668,-0.331898,-0.940589,0.035052,0.075550,0.231574,-3.352399,-45.979012,-51.927650,,,,,,,
1520025057.814494,0.076888,0.338818,-0.137339,-0.055649,-0.038164,0.114076,0.072445,-0.332373,-0.940362,0.034274,0.076025,0.231347,-3.352399,-45.979012,-51.927650,,,,,,,
1520025057.844457,0.074098,0.336832,-0.134239,-0.094295,-0.063132,0.077082,0.069870,-0.330499,-0.941216,-0.056916,0.078500,0.146493,-3.572162,-45.872849,-52.006832,,,,,,,
1520025057.854441,0.073473,0.335864,-0.133273,-0.105131,-0.017419,0.087645,0.069305,-0.329585,-0.941579,-0.056351,0.077586,0.146855,-3.572162,-45.872849,-52.006832,,,,,,,
1520025057.864449,0.073505,0.334943,-0.132106,-0.095959,0.062431,0.109296,0.069357,-0.328715,-0.941879,-0.083396,0.069209,0.119674,-3.697967,-45.766006,-52.092094,,,,,,,
1520025057.834492,0.075069,0.337675,-0.135158,-0.075382,-0.069293,0.089136,0.070763,-0.331294,-0.940870,-0.033456,0.081432,0.159956,-3.496868,-45.913036,-51.976475,,,,,,,
1520025057.884422,0.074674,0.333501,-0.128652,-0.088993,0.118601,0.188447,0.070495,-0.327353,-0.942269,-0.081710,0.055273,0.117028,-3.723464,-45.710091,-52.139355,,,,,,,
1520025057.874438,0.074087,0.334210,-0.130599,-0.080726,0.118104,0.147003,0.069924,-0.328023,-0.942078,-0.081139,0.055944,0.116837,-3.723464,-45.710091,-52.139355,,,,,,,
1520025057.894404,0.074929,0.332368,-0.126371,-0.145857,0.094341,0.211915,0.070762,-0.326283,-0.942620,-0.084922,0.035084,0.164147,-3.746994,-45.610687,-52.224651,,,,,,,
1520025057.914357,0.074553,0.328033,-0.121322,-0.274911,0.040070,0.226575,0.070512,-0.322182,-0.944048,-0.094163,0.019661,0.176211,-3.788879,-45.535465,-52.287231,,,,,,,
1520025057.904373,0.074908,0.330490,-0.123904,-0.224784,0.073023,0.221134,0.070788,-0.324507,-0.943231,-0.094440,0.021986,0.175393,-3.788879,-45.535465,-52.287231,,,,,,,
1520025057.924359,0.073941,0.325303,-0.118749,-0.295043,0.014498,0.221901,0.070000,-0.319596,-0.944965,-0.117378,0.002732,0.165485,-3.924350,-45.273144,-52.504578,,,,,,,
1520025057.944332,0.072333,0.319884,-0.113942,-0.277441,-0.007038,0.192311,0.068604,-0.314457,-0.946790,-0.117600,0.009784,0.149304,-3.924350,-45.273144,-52.504578,,,,,,,
1520025057.934348,0.073134,0.322541,-0.116242,-0.291731,-0.005726,0.215521,0.069301,-0.316978,-0.945898,-0.118297,0.012305,0.148412,-3.924350,-45.273144,-52.504578,,,,,,,
1520025057.964280,0.071332,0.315392,-0.110399,-0.199528,0.005082,0.126536,0.067756,-0.310189,-0.948257,-0.059104,0.025109,0.067810,-4.278067,-44.647602,-53.010178,,,,,,,
1520025057.974264,0.070834,0.313943,-0.109231,-0.137147,-0.018508,0.092406,0.067315,-0.308811,-0.948738,-0.058664,0.023731,0.068291,-4.278067,-44.647602,-53.010178,,,,,,,
1520025057.984271,0.070403,0.312911,-0.108423,-0.101436,-0.017728,0.062116,0.066929,-0.307830,-0.949085,-0.038716,-0.010988,0.009769,-4.386717,-44.443253,-53.172768,,,,,,,
1520025057.954316,0.071756,0.317422,-0.111978,-0.250194,0.006419,0.159763,0.068113,-0.312119,-0.947598,-0.082395,0.034439,0.098142,-4.204800,-44.791889,-52.894188,,,,,,,
1520025058.004242,0.069132,0.311209,-0.107577,-0.083758,-0.075382,0.028189,0.065759,-0.306210,-0.949690,-0.042703,-0.032307,-0.022447,-4.427173,-44.382568,-53.220081,,,,,,,
1520025057.994258,0.069927,0.312039,-0.107939,-0.088131,-0.041372,0.034578,0.066496,-0.307000,-0.949384,-0.043440,-0.031516,-0.022754,-4.427173,-44.382568,-53.220081,,,,,,,
1520025058.014227,0.064140,0.313823,-0.105976,-0.075310,-0.096539,0.031502,0.060966,-0.308697,-0.949205,-0.039726,-0.067630,-0.047377,-4.511416,-44.286079,-53.293331,,,,,,,
1520025058.024212,0.062883,0.313153,-0.105554,-0.070124,-0.121901,0.037942,0.059785,-0.308060,-0.949487,-0.056474,-0.073181,-0.060187,-4.826043,-44.411606,-53.161148,,,,,,,
1520025058.034196,0.061466,0.312462,-0.105093,-0.071231,-0.125060,0.040049,0.058453,-0.307403,-0.949783,-0.055142,-0.073838,-0.059891,-4.826043,-44.411606,-53.161148,,,,,,,
1520025058.044162,0.060423,0.311721,-0.104698,-0.079561,-0.080641,0.031459,0.057476,-0.306697,-0.950070,-0.092877,-0.039845,-0.095721,-4.987199,-44.332886,-53.211952,,,,,,,
1520025058.064153,0.058969,0.309515,-0.103753,-0.127587,-0.054160,0.039190,0.056134,-0.304597,-0.950826,-0.107709,-0.012954,-0.132518,-5.050876,-44.290623,-53.241135,,,,,,,
1520025058.054169,0.059676,0.310752,-0.104265,-0.107358,-0.060477,0.038470,0.056784,-0.305775,-0.950409,-0.108359,-0.011776,-0.132935,-5.050876,-44.290623,-53.241135,,,,,,,
1520025058.074131,0.058488,0.308458,-0.103413,-0.098505,-0.029903,0.021626,0.055696,-0.303590,-0.951174,-0.129701,0.011460,-0.176985,-5.146873,-44.166538,-53.334938,,,,,,,
1520025058.084104,0.058478,0.307872,-0.103248,-0.047185,0.016764,0.009835,0.055697,-0.303032,-0.951352,-0.121172,-0.005547,-0.205890,-5.178589,-44.107841,-53.380424,,,,,,,
1520025058.094088,0.059187,0.307586,-0.103184,-0.025765,0.095242,0.003974,0.056376,-0.302759,-0.951398,-0.121852,-0.005820,-0.205844,-5.181835,-44.075500,-53.406811,,,,,,,
1520025058.104068,0.060940,0.307047,-0.102944,-0.068723,0.216318,0.025848,0.058054,-0.302245,-0.951461,-0.095713,-0.092271,-0.280168,-5.144862,-44.059826,-53.423321,,,,,,,
1520025058.114080,0.063849,0.305796,-0.102444,-0.148848,0.332999,0.043853,0.060846,-0.301052,-0.951665,-0.057397,-0.089573,-0.324245,-5.055923,-44.029320,-53.456955,,,,,,,
1520025058.124064,0.067722,0.303668,-0.101859,-0.237066,0.428174,0.040343,0.064574,-0.299022,-0.952059,-0.061125,-0.091603,-0.323851,-4.909767,-43.958954,-53.528439,,,,,,,
1520025058.134037,0.072502,0.300843,-0.101325,-0.298484,0.515870,0.026631,0.069186,-0.296325,-0.952578,0.028333,-0.003785,-0.393827,-4.711151,-43.841202,-53.642735,,,,,,,
1520025058.154019,0.084593,0.294552,-0.101058,-0.292807,0.651839,-0.043379,0.080854,-0.290312,-0.953510,0.077456,0.106306,-0.423656,-4.459396,-43.686493,-53.790272,,,,,,,
1520025058.144035,0.078169,0.297622,-0.100985,-0.327742,0.597138,0.000680,0.074656,-0.293247,-0.953117,0.083653,0.109241,-0.424049,-4.459396,-43.686493,-53.790272,,,,,,,
1520025058.164005,0.090895,0.292263,-0.101558,-0.197524,0.595505,-0.073791,0.086921,-0.288120,-0.953641,0.130913,0.272739,-0.472628,-3.792430,-43.348053,-54.114258,,,,,,,
1520025058.183974,0.100034,0.292215,-0.103856,0.166483,0.313574,-0.137204,0.095634,-0.288074,-0.952821,0.128045,0.284580,-0.447814,-3.429542,-43.229206,-54.233414,,,,,,,
1520025058.173990,0.096121,0.291259,-0.102422,-0.051288,0.463005,-0.099184,0.091931,-0.287158,-0.953462,0.131748,0.283664,-0.447173,-3.429542,-43.229206,-54.233414,,,,,,,
1520025058.193951,0.102636,0.295462,-0.105727,0.396431,0.173040,-0.145130,0.098016,-0.291181,-0.951633,0.043265,0.214613,-0.114788,-2.874814,-43.244934,-54.253113,,,,,,,
1520025058.203946,0.104269,0.300457,-0.107476,0.546611,0.096592,-0.099958,0.099418,-0.295957,-0.950013,0.041863,0.219388,-0.116408,-2.874814,-43.244934,-54.253113,,,,,,,
1520025058.213930,0.105301,0.306191,-0.108453,0.583087,0.071334,-0.007649,0.100218,-0.301429,-0.948207,0.041063,0.224861,-0.118214,-2.589760,-43.714481,-53.889946,,,,,,,
1520025058.223912,0.106083,0.311447,-0.108236,0.490429,0.091581,0.104851,0.100790,-0.306437,-0.946540,-0.002783,0.140650,0.044562,-2.535610,-44.027149,-53.637390,,,,,,,
1520025058.233902,0.106777,0.315154,-0.106642,0.302003,0.129599,0.217817,0.101326,-0.309963,-0.945334,0.034722,0.126492,0.089026,-2.523787,-44.303814,-53.409657,,,,,,,
1520025058.243886,0.107581,0.316928,-0.103826,0.098130,0.176796,0.304934,0.102026,-0.311650,-0.944704,0.064096,0.135990,0.083421,-2.544984,-44.487003,-53.256157,,,,,,,
1520025058.253872,0.107982,0.316867,-0.100037,-0.091578,0.146375,0.374018,0.102407,-0.311591,-0.944682,0.092249,0.159720,0.025782,-2.582561,-44.558334,-53.194683,,,,,,,
1520025058.263858,0.107354,0.315213,-0.095578,-0.243422,0.047765,0.410579,0.101868,-0.310019,-0.945257,0.092788,0.158148,0.026358,-2.657512,-44.525097,-53.218819,,,,,,,
1520025058.273842,0.105570,0.312700,-0.091079,-0.305849,-0.068270,0.391108,0.100264,-0.307628,-0.946209,0.088579,0.185070,0.019085,-2.796654,-44.402264,-53.314228,,,,,,,
1520025058.283817,0.102919,0.309922,-0.087035,-0.318712,-0.163343,0.340567,0.097843,-0.304984,-0.947318,0.068371,0.190543,0.014136,-2.994419,-44.233032,-53.443996,,,,,,,
,,,,,,,,,,,,,,,,44.565288,-123.271688,70.018257,-1.000000,-1.000000,1520025057.671463,
1520025058.293813,0.099729,0.307010,-0.083555,-0.327221,-0.229826,0.287030,0.094908,-0.302210,-0.948505,0.044863,0.182947,0.006198,-3.226227,-44.052757,-53.579239,,,,,,,
1520025058.303797,0.096156,0.304024,-0.080716,-0.319611,-0.283629,0.224139,0.091605,-0.299362,-0.949732,0.048166,0.180099,0.007426,-3.226227,-44.052757,-53.579239,,,,,,,
1520025058.313785,0.092433,0.301456,-0.078614,-0.254558,-0.317106,0.162310,0.088139,-0.296910,-0.950829,-0.029057,0.187276,0.029015,-3.724185,-43.686577,-53.846100,,,,,,,
1520025058.323770,0.088723,0.299820,-0.077104,-0.148395,-0.326882,0.120454,0.084654,-0.295348,-0.951632,-0.033354,0.160888,0.061434,-3.967622,-43.531822,-53.953934,,,,,,,
1520025058.333754,0.085260,0.299229,-0.076000,-0.044646,-0.306778,0.093545,0.081373,-0.294783,-0.952093,-0.030073,0.160323,0.061895,-3.967622,-43.531822,-53.953934,,,,,,,
1520025058.343720,0.082182,0.299455,-0.075307,0.035850,-0.281533,0.058768,0.078437,-0.294999,-0.952273,-0.035819,0.127443,0.095110,-4.412646,-43.390503,-54.033154,,,,,,,
1520025058.353713,0.079241,0.300338,-0.074997,0.102385,-0.288072,0.030077,0.075615,-0.295843,-0.952239,-0.044136,0.106161,0.118361,-4.412646,-43.390503,-54.033154,,,,,,,
1520025058.363697,0.076061,0.301741,-0.075069,0.153060,-0.333973,-0.004306,0.072555,-0.297183,-0.952060,-0.041076,0.107501,0.118182,-4.412646,-43.390503,-54.033154,,,,,,,
1520025058.373686,0.072810,0.303491,-0.075442,0.182242,-0.333118,-0.027246,0.069421,-0.298853,-0.951771,-0.063318,0.072794,0.199085,-4.941490,-43.516685,-53.885700,,,,,,,
1520025058.383653,0.069660,0.305302,-0.075980,0.182537,-0.330123,-0.042165,0.066385,-0.300581,-0.951443,-0.066614,0.069822,0.226864,-4.941490,-43.516685,-53.885700,,,,,,,
1520025058.393637,0.066685,0.306939,-0.076626,0.163607,-0.310159,-0.053125,0.063521,-0.302142,-0.951144,-0.063750,0.071383,0.226565,-4.941490,-43.516685,-53.885700,,,,,,,
1520025058.403632,0.064019,0.308449,-0.077300,0.153020,-0.279456,-0.055385,0.060956,-0.303581,-0.950854,-0.057630,0.061806,0.218615,-5.421999,-43.806770,-53.603710,,,,,,,
1520025058.413621,0.061707,0.309952,-0.077929,0.157158,-0.240116,-0.048834,0.058730,-0.305013,-0.950536,-0.060149,0.061177,0.215535,-5.551913,-43.892700,-53.520058,,,,,,,
1520025058.423605,0.059891,0.311700,-0.078421,0.186619,-0.180412,-0.031128,0.056971,-0.306677,-0.950107,-0.058390,0.062842,0.215106,-5.551913,-43.892700,-53.520058,,,,,,,
1520025058.433607,0.058941,0.314016,-0.078697,0.249981,-0.074901,-0.005263,0.056027,-0.308881,-0.949449,-0.056042,0.062558,0.222139,-5.752764,-44.074524,-53.349144,,,,,,,
1520025058.443589,0.058931,0.317034,-0.078687,0.315321,0.019041,0.028078,0.055962,-0.311749,-0.948515,-0.036873,0.052075,0.188108,-5.802411,-44.199272,-53.240452,,,,,,,
1520025058.453573,0.059304,0.320383,-0.078349,0.336034,0.052348,0.057306,0.056254,-0.314930,-0.947446,-0.037165,0.055256,0.187040,-5.802411,-44.199272,-53.240452,,,,,,,
1520025058.473547,0.059891,0.326263,-0.077376,0.253080,0.014960,0.054691,0.056698,-0.320505,-0.945548,0.037434,0.056834,0.147422,-5.806659,-44.694374,-52.825039,,,,,,,
1520025058.483531,0.059591,0.328244,-0.077093,0.175820,-0.032199,0.032962,0.056376,-0.322381,-0.944930,0.037755,0.058709,0.146803,-5.806659,-44.694374,-52.825039,,,,,,,
1520025058.493517,0.058859,0.329387,-0.077031,0.095473,-0.087920,0.005828,0.055663,-0.323463,-0.944602,0.059022,0.049919,0.138221,-5.846500,-44.932510,-52.618217,,,,,,,
1520025058.503502,0.057535,0.329992,-0.077167,0.055415,-0.154046,-0.014212,0.054401,-0.324035,-0.944480,0.066907,0.045623,0.134131,-5.889606,-44.991615,-52.562878,,,,,,,
1520025058.513486,0.055833,0.330569,-0.077464,0.064212,-0.184969,-0.029047,0.052783,-0.324581,-0.944384,0.068525,0.046170,0.134035,-5.889606,-44.991615,-52.562878,,,,,,,
1520025058.463562,0.059750,0.323568,-0.077836,0.306022,0.058769,0.068516,0.056616,-0.317952,-0.946415,0.012445,0.048588,0.154881,-5.808700,-44.531620,-52.962090,,,,,,,
1520025058.523473,0.054192,0.331428,-0.077952,0.096439,-0.175526,-0.044452,0.051217,-0.325393,-0.944191,0.072013,0.020950,0.118293,-6.040573,-45.056862,-52.489807,,,,,,,
1520025058.543442,0.051766,0.333816,-0.079268,0.135079,-0.131073,-0.060738,0.048887,-0.327651,-0.943533,0.068819,0.008803,0.088263,-6.116372,-45.105675,-52.439083,,,,,,,
1520025058.533458,0.052868,0.332532,-0.078571,0.118994,-0.145891,-0.054655,0.049949,-0.326438,-0.943898,0.067758,0.007590,0.088628,-6.116372,-45.105675,-52.439083,,,,,,,
1520025058.553428,0.050805,0.335081,-0.080088,0.126867,-0.119616,-0.075791,0.047959,-0.328846,-0.943165,0.041504,-0.018536,0.077473,-6.215480,-45.240929,-52.310753,,,,,,,
1520025058.563414,0.053225,0.340878,-0.082166,0.107139,-0.092384,-0.099550,0.050139,-0.334314,-0.941127,0.020983,-0.015417,0.076839,-6.247746,-45.313457,-52.244095,,,,,,,
1520025058.573398,0.053054,0.341851,-0.083435,0.105401,-0.051261,-0.118694,0.049960,-0.335232,-0.940810,0.021161,-0.014500,0.076522,-6.247746,-45.313457,-52.244095,,,,,,,
1520025058.583384,0.053140,0.342969,-0.084840,0.124761,-0.035426,-0.128983,0.050022,-0.336285,-0.940431,0.013897,-0.013981,0.057145,-6.060997,-45.691414,-51.936001,,,,,,,
1520025058.593370,0.053405,0.344339,-0.086346,0.150461,-0.020605,-0.137027,0.050246,-0.337574,-0.939957,-0.012023,-0.034587,0.025437,-6.023279,-45.760643,-51.879406,,,,,,,
1520025058.603354,0.053741,0.345903,-0.087917,0.166480,-0.016354,-0.139933,0.050534,-0.339046,-0.939412,-0.012310,-0.033116,0.024891,-6.023279,-45.760643,-51.879406,,,,,,,
1520025058.613339,0.049157,0.349973,-0.087745,0.178301,0.021791,-0.144972,0.046158,-0.342873,-0.938247,-0.049515,-0.040230,-0.043686,-5.920577,-45.936752,-51.735394,,,,,,,
1520025058.623325,0.050186,0.351982,-0.089411,0.222983,0.053747,-0.144114,0.047089,-0.344759,-0.937510,-0.053071,-0.019454,-0.079550,-6.171311,-46.143963,-51.521240,,,,,,,
1520025058.633309,0.051558,0.354700,-0.090912,0.298072,0.097744,-0.120297,0.048327,-0.347309,-0.936505,-0.054309,-0.016903,-0.080555,-6.171311,-46.143963,-51.521240,,,,,,,
1520025058.643284,0.053330,0.358093,-0.092165,0.356060,0.144925,-0.092512,0.049923,-0.350489,-0.935236,-0.029186,0.021646,-0.148856,-5.977660,-46.410919,-51.303833,,,,,,,
1520025058.653280,0.055332,0.361447,-0.093089,0.329907,0.173888,-0.060926,0.051730,-0.353628,-0.933955,0.027249,0.045675,-0.195654,-5.863035,-46.593552,-51.151295,,,,,,,
1520025058.663264,0.057076,0.364404,-0.093919,0.291667,0.127061,-0.064899,0.053299,-0.356393,-0.932815,0.025680,0.048440,-0.196793,-5.863035,-46.593552,-51.151295,,,,,,,
1520025058.673237,0.057971,0.367154,-0.094862,0.280133,0.035683,-0.074884,0.054077,-0.358961,-0.931785,0.063660,-0.062319,-0.210732,-5.643225,-46.927055,-50.870369,,,,,,,
1520025058.683236,0.058224,0.369967,-0.095823,0.287521,-0.025791,-0.072743,0.054254,-0.361585,-0.930759,0.003775,-0.157107,-0.193737,-5.581007,-47.073170,-50.742077,,,,,,,
1520025058.693220,0.058235,0.372563,-0.096770,0.250250,-0.027998,-0.071277,0.054210,-0.364003,-0.929819,-0.050166,-0.161464,-0.179037,-5.581007,-47.073170,-50.742077,,,,,,,
1520025058.703190,0.058657,0.374072,-0.097476,0.117949,0.031274,-0.052181,0.054570,-0.365409,-0.929246,-0.069737,-0.105935,-0.198882,-5.533503,-47.359772,-50.479912,,,,,,,
1520025058.713192,0.059679,0.373918,-0.098022,-0.058602,0.100752,-0.055180,0.055522,-0.365265,-0.929246,-0.068080,-0.042450,-0.255385,-5.498289,-47.440842,-50.407581,,,,,,,
1520025058.723176,0.061419,0.372071,-0.098894,-0.215023,0.149508,-0.107983,0.057180,-0.363546,-0.929820,-0.063268,0.042409,-0.326772,-5.498289,-47.440842,-50.407581,,,,,,,
1520025058.733158,0.063117,0.369311,-0.100646,-0.272669,0.084460,-0.207248,0.058822,-0.360973,-0.930719,-0.076263,0.160625,-0.399618,-5.316863,-47.351852,-50.510612,,,,,,,
