sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.2273;0.8901;6.25;-0.0351;1.4701;9.6958;-0.2069;-0.2439;-3.4135;0.0133;-0.0077;-0.0444;954.0;135.11;44.68;-72.31;291.3;-6.48;-0.26;8.0;1001.64;62.416;44.567577;-123.2747;62.51;NaN;;34.42;6.068;304.6;12 / 21;81517;2018-03-07 17:28:52:768
-0.2967;0.9356;12.146;0.072;0.6667;9.7837;-0.0925;0.4834;0.7159;-0.0795;-0.0146;-0.0421;946.0;135.93;44.2;-69.89;290.09;-4.91;-0.13;8.0;1001.66;62.416;44.567577;-123.2747;62.46;NaN;;30.53;6.068;307.5;12 / 21;82015;2018-03-07 17:28:53:266
0.1675;2.4359;9.3105;0.076;1.2348;9.7283;-0.1419;1.4797;-0.9424;0.1661;-0.0016;-0.0477;946.0;135.85;45.12;-70.18;291.33;-7.23;-0.45;8.0;1001.66;62.416;44.567577;-123.2747;62.46;NaN;;30.53;6.068;307.5;12 / 21;82516;2018-03-07 17:28:53:767
-0.5551;2.0004;10.215;0.0141;1.252;9.7264;-0.362;0.7566;0.03;0.0298;-0.0142;-0.0183;949.0;135.08;46.14;-72.39;291.91;-7.0;-0.16;8.0;1001.66;62.416;44.567577;-123.2747;62.18;NaN;;29.3;6.068;310.2;12 / 21;83017;2018-03-07 17:28:54:268
-0.0814;2.412;9.6957;0.0371;1.4425;9.6999;-0.083;1.1073;-0.3791;0.0036;0.0037;-0.0173;949.0;134.09;45.41;-72.16;292.28;-8.46;-0.22;8.0;1001.66;62.416;44.567577;-123.2747;62.18;NaN;;29.3;6.068;310.2;12 / 21;83516;2018-03-07 17:28:54:767
-0.1938;2.1799;9.5809;-0.0225;1.6037;9.6746;-0.081;0.6771;-0.3238;-0.005;-5.0E-4;-0.0169;948.0;134.47;45.55;-71.81;293.07;-9.29;0.06;8.0;1001.67;62.416;44.567577;-123.2747;61.9;NaN;;31.54;6.068;311.1;12 / 21;84016;2018-03-07 17:28:55:267
-0.4546;2.3426;9.7005;-0.0982;1.6945;9.6587;-0.1783;0.6767;0.2303;0.0115;0.0111;-0.0147;947.0;133.89;45.93;-70.75;293.24;-9.58;0.39;8.0;1001.66;62.416;44.567577;-123.2747;61.9;NaN;;31.54;6.068;311.1;12 / 21;84517;2018-03-07 17:28:55:768
-0.2225;2.1703;9.9733;-0.0952;1.7934;9.6408;-0.1094;0.4303;-0.0161;0.0058;-0.0246;-0.0265;947.0;134.54;46.57;-70.65;293.87;-10.46;0.64;8.0;1001.66;62.416;44.567577;-123.2747;62.03;NaN;;34.49;6.068;312.3;12 / 21;85016;2018-03-07 17:28:56:267
0.2177;2.1918;9.8441;-0.0414;1.946;9.6115;0.0986;0.2683;0.1274;0.0162;-0.0036;-0.0458;947.0;133.77;45.89;-72.13;293.79;-11.17;0.43;8.0;1001.64;62.416;44.567577;-123.2747;62.03;NaN;;34.49;6.068;312.3;12 / 21;85517;2018-03-07 17:28:56:768
0.3206;2.1775;9.1789;0.002;1.9775;9.6052;0.1599;0.0395;-0.1532;-0.0017;-0.0156;-0.0574;945.0;133.42;45.69;-71.9;294.11;-11.58;-0.01;8.0;1001.64;62.416;44.567577;-123.2747;62.2;NaN;;36.9;6.068;314.1;12 / 21;86016;2018-03-07 17:28:57:267
0.122;2.1129;9.6766;0.0427;2.01;9.5983;0.2127;0.1559;0.0719;0.0015;-0.0177;-0.0523;943.0;132.98;46.38;-71.47;294.04;-11.83;-0.25;8.0;1001.65;62.416;44.567577;-123.2747;62.2;NaN;;36.9;6.068;314.1;12 / 21;86517;2018-03-07 17:28:57:768
0.2249;2.199;9.5928;0.007;1.9986;9.6008;-0.0597;0.0497;0.0239;0.0036;-5.0E-4;-0.0442;944.0;132.81;47.28;-70.95;294.39;-11.73;-0.15;8.0;1001.66;62.416;44.567577;-123.2747;62.23;NaN;;38.66;6.068;317.1;12 / 21;87015;2018-03-07 17:28:58:266
-0.4498;1.8425;9.7819;-0.0184;2.0743;9.5848;-0.3482;-0.2511;0.2864;0.0089;-0.0081;-0.0285;944.0;133.27;47.42;-71.52;294.74;-12.21;0.11;8.0;1001.64;62.416;44.567577;-123.2747;62.23;NaN;;38.66;6.068;317.1;12 / 21;87516;2018-03-07 17:28:58:767
-0.1986;1.8975;9.6622;0.011;2.0536;9.5892;0.1866;-0.2342;0.1435;0.0074;0.0045;-0.0305;942.0;133.1;47.39;-71.92;294.64;-12.11;-0.06;8.0;1001.62;62.416;44.567577;-123.2747;62.15;NaN;;40.25;6.068;319.6;12 / 21;88017;2018-03-07 17:28:59:268
-0.3159;1.5529;10.5356;-0.0544;2.0508;9.5897;-0.2446;-0.4879;0.2324;-0.003;0.0129;-0.033;942.0;133.46;47.28;-71.59;294.77;-12.19;0.22;8.0;1001.63;62.416;44.567577;-123.2747;62.15;NaN;;40.25;6.068;319.6;12 / 21;88517;2018-03-07 17:28:59:768
-0.0359;1.0409;10.2987;-0.0753;1.9749;9.6054;-0.0414;-0.7538;0.3632;9.0E-4;1.0E-4;-0.0277;939.0;133.66;47.99;-72.81;294.95;-11.78;0.42;8.0;1001.63;62.416;44.567577;-123.2747;61.82;NaN;;40.86;6.068;321.4;12 / 21;89015;2018-03-07 17:29:00:266
-0.2034;1.0241;10.2748;-0.0702;1.852;9.6299;0.1177;-1.1176;-0.032;-0.0052;-0.0038;-0.0238;940.0;132.82;47.62;-72.66;294.65;-11.37;0.53;8.0;1001.63;62.416;44.567577;-123.2747;61.82;NaN;;40.86;6.068;321.4;12 / 21;89516;2018-03-07 17:29:00:767
-0.2153;0.6556;9.9805;-0.0137;1.693;9.6594;-0.0307;-1.1248;-0.0707;0.0021;-0.0209;-0.02;939.0;133.56;47.73;-73.17;294.2;-10.11;0.16;8.0;1001.62;62.416;44.567577;-123.2747;61.66;NaN;;39.28;6.068;323.0;12 / 21;90015;2018-03-07 17:29:01:266
-0.3493;0.3589;10.5571;0.0077;1.4967;9.6918;-0.1825;-1.4956;0.5748;0.0064;0.0029;-0.0171;934.0;132.51;48.33;-72.79;293.76;-8.78;-0.05;8.0;1001.63;62.416;44.567577;-123.2747;61.66;NaN;;39.28;6.068;323.0;12 / 21;90516;2018-03-07 17:29:01:767
0.5192;0.6126;9.3296;0.0156;1.4475;9.6992;-0.1691;-1.2102;2.3131;0.1561;0.0133;-0.0163;930.0;133.23;48.33;-72.35;293.5;-8.24;0.01;8.0;1001.63;62.416;44.567577;-123.2747;61.89;NaN;;35.1;6.068;324.4;12 / 21;91015;2018-03-07 17:29:02:266
-0.3278;0.5791;9.0975;0.0968;1.1818;9.7347;-0.0556;-0.3139;-0.9332;-0.1416;0.0058;-0.0271;930.0;132.03;47.12;-73.22;293.61;-9.12;-0.3;8.0;1001.6;62.416;44.567577;-123.2747;61.89;NaN;;35.1;6.068;324.4;12 / 21;91517;2018-03-07 17:29:02:768
-0.3039;1.8233;9.4445;0.1603;1.2872;9.7205;-0.1739;0.7087;0.0678;0.2508;-0.0071;-0.0582;928.0;131.58;48.77;-72.88;292.87;-6.07;-1.0;8.0;1001.61;62.416;44.567577;-123.2747;62.04;NaN;;30.38;6.068;325.8;12 / 21;92016;2018-03-07 17:29:03:267
0.0239;2.4598;9.5474;0.1735;1.5483;9.6821;-0.0453;0.7804;-0.248;-0.0158;-0.0075;-0.0523;929.0;131.47;47.74;-71.83;293.82;-9.08;-1.03;8.0;1001.59;62.416;44.567577;-123.2747;62.04;NaN;;30.38;6.068;325.8;12 / 21;92517;2018-03-07 17:29:03:768
-0.1125;2.3019;10.148;0.1471;1.8203;9.6351;-0.2202;0.6139;-0.0823;-3.0E-4;-0.016;-0.0322;929.0;130.41;48.14;-72.31;294.61;-10.58;-0.87;8.0;1001.58;62.416;44.567577;-123.2747;61.9;NaN;;30.31;6.068;328.5;12 / 21;93015;2018-03-07 17:29:04:266
-0.3493;2.9193;9.7077;0.1439;1.8884;9.622;-0.1913;0.7216;-0.3948;0.0042;5.0E-4;-0.0377;925.0;130.33;48.64;-72.44;295.16;-11.1;-0.86;8.0;1001.54;62.416;44.567577;-123.2747;61.9;NaN;;30.31;6.068;328.5;12 / 21;93517;2018-03-07 17:29:04:768
-0.0933;2.7039;9.801;0.0721;2.0361;9.5927;-0.1555;0.595;0.0896;0.0192;-0.006;-0.0381;926.0;131.06;48.89;-72.25;295.44;-11.41;-0.6;8.0;1001.54;62.416;44.567577;-123.2747;62.26;NaN;;32.72;6.068;330.8;12 / 21;94015;2018-03-07 17:29:05:266
-0.0455;2.8187;9.3488;0.0136;2.24;9.5474;0.0389;0.197;-0.1518;-0.0023;-0.003;-0.0399;926.0;130.19;48.87;-70.37;296.05;-13.19;-0.12;8.0;1001.52;62.416;44.567577;-123.2747;62.26;NaN;;32.72;6.068;330.8;12 / 21;94516;2018-03-07 17:29:05:767
-0.0838;2.4024;10.0307;0.0065;2.279;9.5382;0.1474;0.0881;0.1384;5.0E-4;-0.0062;-0.0385;926.0;128.49;49.12;-66.19;296.15;-13.3;-0.03;8.0;1001.49;62.416;44.567577;-123.2747;62.3;NaN;;35.03;6.068;332.5;12 / 21;95016;2018-03-07 17:29:06:267
-0.2656;2.3761;9.9948;-0.0572;2.2863;9.5362;-0.1844;0.1231;-0.0524;0.0058;0.0082;-0.0312;926.0;127.09;48.57;-64.6;296.45;-13.48;0.34;8.0;1001.48;62.416;44.567577;-123.2747;62.3;NaN;;35.03;6.068;332.5;12 / 21;95517;2018-03-07 17:29:06:768
-0.335;2.1344;9.8106;-0.0696;2.3013;9.5326;-0.171;0.0503;-0.3211;0.0054;-0.0225;-0.0257;916.0;126.07;49.96;-61.61;296.78;-13.52;0.45;8.0;1001.46;62.416;44.567577;-123.2747;62.76;NaN;;37.62;6.068;335.0;12 / 21;96015;2018-03-07 17:29:07:266
-0.0598;2.1009;9.4277;-0.024;2.2579;9.5432;-0.0458;-0.1772;-0.2698;0.0044;-0.0144;-0.0299;915.0;126.29;49.74;-61.34;296.54;-13.35;0.19;8.0;1001.45;62.416;44.567577;-123.2747;62.76;NaN;;37.62;6.068;335.0;12 / 21;96516;2018-03-07 17:29:07:767
0.0335;1.9836;9.387;-0.0156;2.2115;9.554;-0.0783;-0.4379;0.2813;0.0082;-0.005;-0.031;915.0;126.21;50.37;-60.31;296.34;-13.08;0.1;8.0;1001.43;62.416;44.567577;-123.2747;63.06;NaN;;39.28;6.068;336.7;12 / 21;97015;2018-03-07 17:29:08:266
-0.2967;1.7228;9.6311;-0.0301;2.174;9.5626;-0.1833;-0.2801;0.2272;-0.007;-0.0128;-0.0318;912.0;125.48;49.47;-60.8;296.2;-12.92;0.11;8.0;1001.41;62.416;44.567577;-123.2747;63.06;NaN;;39.28;6.068;336.7;12 / 21;97515;2018-03-07 17:29:08:766
0.2489;1.7372;9.6144;0.0102;2.1298;9.5726;0.2672;-0.3942;0.1055;-0.0137;-0.0085;-0.0365;919.0;125.59;50.18;-60.36;296.25;-12.79;0.09;8.0;1001.41;62.416;44.567577;-123.2747;63.36;NaN;;40.0;6.068;338.8;12 / 21;98016;2018-03-07 17:29:09:267
0.0072;1.9406;10.081;0.0414;2.0876;9.5818;0.0474;-0.2944;0.5277;0.0327;-0.0236;-0.047;914.0;125.19;50.72;-61.05;296.59;-12.29;-0.25;8.0;1001.39;62.416;44.567577;-123.2747;63.36;NaN;;40.0;6.068;338.8;12 / 21;98517;2018-03-07 17:29:09:768
-0.2106;1.809;10.1599;0.0841;2.0856;9.5819;-0.0134;-0.1367;-0.7698;0.0048;-0.0065;-0.0297;908.0;124.25;50.38;-61.78;296.39;-12.29;-0.52;8.0;1001.38;62.416;44.567577;-123.2747;63.5;NaN;;40.07;6.068;340.9;12 / 21;99016;2018-03-07 17:29:10:267
0.1412;1.9286;9.6957;0.022;2.0962;9.58;-0.1643;-0.2317;0.2074;0.0402;-0.0213;-0.0251;914.0;124.93;51.76;-62.95;297.09;-12.06;-0.06;8.0;1001.37;62.416;44.567577;-123.2747;63.5;NaN;;40.07;6.068;340.9;12 / 21;99516;2018-03-07 17:29:10:767
0.2489;1.809;9.7699;0.071;2.0489;9.59;0.1314;-0.3714;0.2713;0.0111;-1.0E-4;-0.0287;916.0;126.09;51.73;-64.54;297.0;-12.3;-0.42;8.0;1001.35;62.416;44.567577;-123.2747;63.7;NaN;;40.46;6.068;342.9;12 / 21;100015;2018-03-07 17:29:11:266
-0.1364;1.73;10.5164;0.0215;2.0503;9.5899;-0.0426;-0.4058;0.2567;0.0101;-0.0156;-0.0242;910.0;126.0;51.15;-64.29;296.63;-12.13;-0.13;8.0;1001.35;62.416;44.567577;-123.2747;63.7;NaN;;40.46;6.068;342.9;12 / 21;100515;2018-03-07 17:29:11:766
0.6102;1.7468;10.2437;0.0674;2.0214;9.5958;0.4697;-0.36;0.2452;0.0103;0.0035;-0.0363;906.0;125.52;50.83;-64.92;296.65;-12.03;-0.2;8.0;1001.32;62.416;44.567577;-123.2747;64.29;NaN;;40.57;6.068;344.7;12 / 21;101016;2018-03-07 17:29:12:267
0.2441;1.6774;10.3179;0.1156;2.0816;9.5825;-0.1585;-0.095;-0.1832;0.0021;-0.0394;-0.0299;908.0;125.24;51.18;-64.96;296.72;-12.26;-0.69;8.0;1001.3;62.416;44.567577;-123.2747;64.29;NaN;;40.57;6.068;344.7;12 / 21;101515;2018-03-07 17:29:12:766
0.256;1.9406;9.2291;0.1885;2.1038;9.5765;0.1197;-0.1131;-0.5142;0.0131;-0.0146;-0.0417;905.0;125.19;51.19;-64.15;296.63;-12.38;-1.05;8.0;1001.28;62.416;44.567577;-123.2747;64.5;NaN;;40.21;6.068;346.5;12 / 21;102015;2018-03-07 17:29:13:266
-0.8782;1.8329;10.8347;0.2566;2.046;9.5874;-0.8269;-0.2642;0.7534;-0.0319;-0.0345;-0.0458;900.0;124.5;51.16;-65.06;296.66;-12.28;-1.37;8.0;1001.26;62.416;44.567577;-123.2747;64.5;NaN;;40.21;6.068;346.5;12 / 21;102516;2018-03-07 17:29:13:767
0.2106;1.7228;10.1695;0.3619;1.9885;9.5961;0.6254;0.0252;0.4619;0.0276;0.0184;-0.0587;900.0;123.8;51.11;-65.23;296.17;-11.65;-2.18;8.0;1001.23;62.416;44.567577;-123.2747;65.27;NaN;;40.25;6.068;349.0;12 / 21;103015;2018-03-07 17:29:14:266
1.0433;2.1559;8.7912;0.3379;2.1339;9.5657;-0.3759;0.1081;-0.7876;-0.0498;-0.0571;-0.0454;898.0;124.31;50.28;-63.05;296.01;-12.57;-2.02;8.0;1001.2;62.416;44.567577;-123.2747;65.27;NaN;;40.25;6.068;349.0;12 / 21;103515;2018-03-07 17:29:14:766
1.0026;1.9406;8.8941;0.5452;2.11;9.5614;0.1653;-0.0876;-0.3482;-0.0249;-0.0134;-0.0772;892.0;124.01;49.64;-61.63;295.54;-12.49;-3.1;8.0;1001.19;62.416;44.567577;-123.2747;65.81;NaN;;39.96;6.068;352.1;12 / 21;104015;2018-03-07 17:29:15:266
0.8495;2.1751;10.1049;0.5356;2.0643;9.572;0.0693;-0.16;0.3784;0.0107;0.0023;-0.078;892.0;122.23;51.71;-65.27;296.62;-12.09;-3.35;8.0;1001.17;62.416;44.567577;-123.2747;65.81;NaN;;39.96;6.068;352.1;12 / 21;104516;2018-03-07 17:29:15:767
0.7322;2.0722;9.0568;0.5682;2.0843;9.5657;0.0634;-0.131;-0.9649;-0.029;-0.0317;-0.0615;888.0;122.12;52.3;-64.62;296.72;-12.19;-3.16;8.0;1001.13;62.416;44.567577;-123.2747;66.61;NaN;;39.42;6.068;356.4;12 / 21;105015;2018-03-07 17:29:16:266
1.4812;1.998;9.2746;0.5989;2.005;9.5808;0.0661;-0.2931;1.5324;0.0152;0.0127;-0.0601;890.0;120.91;52.64;-65.29;296.92;-11.71;-3.73;8.0;1001.12;62.416;44.567577;-123.2747;66.61;NaN;;39.42;6.068;356.4;12 / 21;105516;2018-03-07 17:29:16:767
0.4522;0.859;10.6217;0.5194;1.9075;9.6053;-0.348;-0.4074;0.6707;0.0549;-0.0297;-0.0521;887.0;121.25;51.57;-64.93;296.69;-11.42;-3.11;8.0;1001.1;62.416;44.567577;-123.2747;66.91;NaN;;38.7;6.068;0.3;12 / 21;106016;2018-03-07 17:29:17:267
0.3709;1.9119;9.4947;0.5549;2.0077;9.5829;0.0638;-0.1011;0.3931;-0.0107;-0.002;-0.0515;884.0;120.18;50.79;-65.04;296.57;-11.81;-3.31;8.0;1001.07;62.416;44.567577;-123.2747;66.91;NaN;;38.7;6.068;0.3;12 / 21;106516;2018-03-07 17:29:17:767
-0.2704;2.0961;9.5306;0.477;2.0533;9.5774;-0.4407;-0.0904;-0.071;0.0052;0.0178;-0.0403;883.0;120.76;51.78;-64.9;296.91;-12.08;-3.06;8.0;1001.05;62.416;44.567577;-123.2747;67.15;NaN;;37.98;6.068;3.3;12 / 21;107016;2018-03-07 17:29:18:267
0.0239;1.8592;9.7077;0.4428;2.0033;9.5896;-0.2687;-0.1882;-0.3636;0.0068;-0.0065;-0.0334;883.0;120.32;50.61;-65.34;296.8;-11.79;-2.64;8.0;1001.06;62.416;44.567577;-123.2747;67.15;NaN;;37.98;6.068;3.3;12 / 21;107516;2018-03-07 17:29:18:767
-0.3565;2.1105;10.3705;0.3583;1.9971;9.5945;-0.3392;-0.091;0.4422;-0.0115;0.0025;-0.0145;881.0;120.09;50.92;-64.63;296.98;-11.91;-2.23;8.0;1001.01;62.416;44.567577;-123.2747;67.32;NaN;;37.37;6.068;5.6;12 / 21;108015;2018-03-07 17:29:19:266
-0.3517;1.663;10.0666;0.2829;1.9382;9.609;-0.4203;-0.4624;-0.2964;-0.0408;0.0025;0.001;880.0;120.22;50.62;-64.38;297.02;-11.73;-1.79;8.0;1000.99;62.416;44.567577;-123.2747;67.32;NaN;;37.37;6.068;5.6;12 / 21;108516;2018-03-07 17:29:19:767
-0.615;1.6678;10.5284;0.2064;1.8442;9.6295;-0.4117;-0.5885;0.6361;0.0034;-0.0016;-0.0018;882.0;120.27;51.14;-65.41;296.99;-11.02;-1.43;8.0;1000.98;62.416;44.567577;-123.2747;67.78;NaN;;36.94;6.068;6.5;12 / 21;109016;2018-03-07 17:29:20:267
-0.1579;0.9715;9.7962;0.1833;1.7653;9.6447;-0.3254;-0.2817;0.239;0.0231;0.0039;0.001;880.0;120.2;51.52;-65.39;297.25;-10.37;-1.09;8.0;1000.99;62.416;44.567577;-123.2747;67.78;NaN;;36.94;6.068;6.5;12 / 21;109515;2018-03-07 17:29:20:766
-0.4762;1.0504;10.0164;0.0958;1.6698;9.663;-0.4958;-0.9181;0.0598;-0.0013;-0.0301;0.0057;883.0;120.31;51.04;-65.87;297.0;-10.0;-0.57;8.0;1000.95;62.416;44.567577;-123.2747;68.59;NaN;;34.88;6.068;6.5;12 / 21;110015;2018-03-07 17:29:21:266
-0.8495;0.2919;14.857;0.1435;1.6444;9.6667;-0.2284;-0.6222;3.2255;0.1469;-0.0739;0.0108;877.0;120.38;50.03;-63.97;296.31;-9.31;-0.41;8.0;1000.95;62.416;44.567577;-123.2747;68.59;NaN;;34.88;6.068;6.5;12 / 21;110516;2018-03-07 17:29:21:767
-1.1844;1.1749;9.478;-0.0375;1.5151;9.6888;-0.2886;-0.4272;-0.6698;-0.2449;0.0241;0.0098;884.0;120.37;48.3;-65.11;296.2;-10.51;-0.01;8.0;1000.93;62.416;44.567577;-123.2747;69.27;NaN;;31.39;6.068;6.5;12 / 21;111017;2018-03-07 17:29:22:268
-0.347;1.529;8.8726;-0.1507;1.4437;9.6986;-0.4647;0.452;-0.298;0.1577;0.0076;0.0399;885.0;120.07;51.98;-62.62;296.3;-6.48;0.69;8.0;1000.93;62.416;44.567577;-123.2747;69.27;NaN;;31.39;6.068;6.5;12 / 21;111515;2018-03-07 17:29:22:766
-0.8423;2.01;10.0451;-0.2323;1.6205;9.669;-0.5445;0.717;-0.1721;-0.1001;-0.0142;0.0515;882.0;120.78;50.52;-65.22;297.59;-10.59;1.16;8.0;1000.87;62.416;44.567577;-123.2747;69.34;NaN;;29.09;6.068;5.3;12 / 21;112016;2018-03-07 17:29:23:267
-0.5456;2.6441;9.7268;-0.291;1.8919;9.618;-0.5278;0.9023;-0.0868;-0.0237;0.0223;0.0503;883.0;120.26;50.03;-66.03;297.91;-11.12;1.73;8.0;1000.85;62.416;44.567577;-123.2747;69.34;NaN;;29.09;6.068;5.3;12 / 21;112517;2018-03-07 17:29:23:768
-0.7992;2.5771;8.8917;-0.3946;1.9799;9.5966;-0.562;0.7867;-0.6133;0.0194;0.0129;0.0484;882.0;120.74;50.76;-66.24;298.38;-11.35;2.26;8.0;1000.82;62.416;44.567577;-123.2747;69.95;NaN;;31.07;6.068;2.6;12 / 21;113015;2018-03-07 17:29:24:266
-0.4451;2.5914;9.7938;-0.4169;2.0432;9.5824;-0.3804;0.6613;0.2221;-0.0123;5.0E-4;0.0501;866.0;122.23;50.78;-65.6;298.5;-11.95;2.47;8.0;1000.81;62.416;44.567577;-123.2747;69.95;NaN;;31.07;6.068;2.6;12 / 21;113516;2018-03-07 17:29:24:767
-0.7657;2.467;9.4493;-0.4702;2.1509;9.5563;-0.3528;0.436;0.1255;0.0011;0.0072;0.0541;816.0;122.55;50.19;-66.11;298.48;-12.56;2.74;8.0;1000.79;62.416;44.567577;-123.2747;70.43;NaN;;33.41;6.068;359.8;12 / 21;114015;2018-03-07 17:29:25:266
-0.725;2.0483;10.483;-0.5014;2.177;9.5488;-0.3757;0.2628;0.1124;0.0093;0.0029;0.055;847.0;122.84;50.78;-66.26;298.83;-12.71;3.04;8.0;1000.77;62.416;44.567577;-123.2747;70.43;NaN;;33.41;6.068;359.8;12 / 21;114516;2018-03-07 17:29:25:767
-0.792;2.1727;10.0858;-0.4706;2.1999;9.5451;-0.1872;0.144;0.6679;-0.0135;-0.0142;0.037;838.0;122.62;50.53;-65.89;298.85;-12.97;2.85;8.0;1000.72;62.416;44.567577;-123.2747;70.6;NaN;;35.28;6.068;357.0;12 / 21;115017;2018-03-07 17:29:26:268
-0.4666;2.2181;9.4349;-0.4821;2.284;9.5248;-0.0944;0.1131;0.0977;-0.0034;0.0127;0.0275;820.0;123.04;49.99;-65.83;298.73;-13.56;2.88;8.0;1000.72;62.416;44.567577;-123.2747;70.6;NaN;;35.28;6.068;357.0;12 / 21;115516;2018-03-07 17:29:26:767
-0.5384;1.864;10.1216;-0.4793;2.3392;9.5115;0.0335;0.1675;0.0518;0.0188;0.0076;0.0167;859.0;123.51;49.91;-66.36;298.54;-13.6;2.86;8.0;1000.69;62.416;44.567577;-123.2747;70.57;NaN;;36.76;6.068;355.2;12 / 21;116016;2018-03-07 17:29:27:267
-0.213;2.3163;9.9565;-0.4297;2.378;9.5043;0.2929;-0.0382;0.1823;-0.0097;-0.0093;0.0138;794.0;123.52;49.71;-66.58;298.74;-14.07;2.71;8.0;1000.66;62.416;44.567577;-123.2747;70.57;NaN;;36.76;6.068;355.2;12 / 21;116516;2018-03-07 17:29:27:767
-0.213;2.5579;9.4373;-0.4169;2.4045;9.4982;0.1438;3.0E-4;-0.2974;-0.006;-0.0014;0.0047;851.0;123.09;49.21;-66.41;298.46;-14.22;2.52;8.0;1000.6;62.416;44.567577;-123.2747;70.91;NaN;;38.45;6.068;354.1;12 / 21;117016;2018-03-07 17:29:28:267
0.0885;2.5627;9.32;-0.4061;2.4211;9.4944;0.1459;0.0715;-0.2052;-0.005;0.0168;0.0018;851.0;123.05;49.24;-66.79;298.53;-14.3;2.4;8.0;1000.57;62.416;44.567577;-123.2747;70.91;NaN;;38.45;6.068;354.1;12 / 21;117515;2018-03-07 17:29:28:766
-0.481;1.9095;9.9159;-0.4295;2.4299;9.4911;0.0717;-0.0145;-0.0809;0.0066;0.0013;0.0057;798.0;124.68;49.49;-66.11;298.14;-14.33;2.58;8.0;1000.52;62.416;44.567577;-123.2747;71.38;NaN;;39.02;6.068;353.8;12 / 21;118015;2018-03-07 17:29:29:266
-0.6796;2.2756;9.4684;-0.4293;2.3926;9.5006;0.0259;-0.2579;0.1719;0.0115;-0.0024;0.009;854.0;123.84;49.5;-66.24;298.62;-14.17;2.56;8.0;1000.51;62.416;44.567577;-123.2747;71.38;NaN;;39.02;6.068;353.8;12 / 21;118516;2018-03-07 17:29:29:767
-0.4834;2.3569;9.6814;-0.4798;2.3994;9.4965;-0.0271;-0.2222;-0.0639;0.007;0.0113;0.0047;841.0;124.26;48.78;-66.61;298.43;-14.21;2.68;8.0;1000.44;62.416;44.567577;-123.2747;71.74;NaN;;39.06;6.068;353.4;12 / 21;119016;2018-03-07 17:29:30:267
-0.2704;1.3831;10.0188;-0.4783;2.3341;9.5128;0.1328;-0.9027;0.393;-0.0178;-0.0038;0.0148;835.0;124.37;49.22;-66.66;298.49;-14.04;2.97;8.0;1000.41;62.416;44.567577;-123.2747;71.74;NaN;;39.06;6.068;353.4;12 / 21;119516;2018-03-07 17:29:30:767
-0.3661;2.5077;10.1432;-0.4342;2.2627;9.5322;0.2002;-0.4493;0.1363;-0.003;0.0039;0.0024;839.0;123.94;49.18;-67.12;298.14;-13.5;2.65;8.0;1000.37;62.416;44.567577;-123.2747;72.64;NaN;;38.74;6.068;352.8;12 / 21;120015;2018-03-07 17:29:31:266
-0.6939;2.4167;10.3561;-0.4079;2.2833;9.5284;-0.0342;0.0307;0.4787;-0.0082;-0.0038;0.0012;829.0;123.69;49.04;-67.58;298.17;-13.5;2.49;8.0;1000.34;62.416;44.567577;-123.2747;72.64;NaN;;38.74;6.068;352.8;12 / 21;120516;2018-03-07 17:29:31:767
0.1914;3.5581;10.1097;-0.3466;2.2981;9.5273;0.2556;0.4038;-0.6806;7.0E-4;-0.004;-2.0E-4;871.0;122.88;47.98;-66.16;297.66;-13.48;2.15;8.0;1000.27;62.416;44.567577;-123.2747;73.34;NaN;;37.76;6.068;353.2;12 / 21;121015;2018-03-07 17:29:32:266
-0.1507;4.0774;9.0209;-0.2947;2.4434;9.4928;0.3063;0.4427;-1.1068;-0.0237;-0.013;-0.0035;884.0;123.04;48.43;-66.29;297.77;-14.03;1.93;8.0;1000.23;62.416;44.567577;-123.2747;73.34;NaN;;37.76;6.068;353.2;12 / 21;121517;2018-03-07 17:29:32:768
-0.0622;2.3186;9.88;-0.2184;2.3575;9.5166;0.1681;-0.3091;0.3764;-0.0038;-0.0032;-0.0041;883.0;123.2;48.74;-66.38;297.93;-14.04;1.46;8.0;1000.18;62.416;44.567577;-123.2747;74.15;NaN;;37.87;6.068;353.0;12 / 21;122015;2018-03-07 17:29:33:266
