sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.2465;2.3665;9.4995;-0.4078;1.7373;9.6429;-0.0516;0.6029;-0.1983;0.0125;0.0076;0.0355;594.0;123.28;17.5;-55.87;283.23;-10.0;2.41;8.0;1001.72;62.416;44.567577;-123.2747;64.5;NaN;;30.85;6.068;142.1;12 / 21;157021;2018-03-07 17:33:53:478
-0.1555;2.2038;9.679;-0.4114;1.8437;9.623;0.1481;0.4368;-0.4518;0.0025;0.0159;0.031;591.0;123.0;17.5;-55.13;283.03;-10.75;2.41;8.0;1001.71;62.416;44.567577;-123.2747;64.5;NaN;;30.85;6.068;142.1;12 / 21;157520;2018-03-07 17:33:53:977
-0.2345;1.8521;9.4469;-0.4341;1.9043;9.6102;-0.3503;-0.0681;0.3825;0.0015;-0.0106;0.0367;589.0;122.34;17.5;-55.09;283.38;-10.89;2.71;8.0;1001.71;62.416;44.567577;-123.2747;64.37;NaN;;33.77;6.068;140.2;12 / 21;158019;2018-03-07 17:33:54:476
-0.6508;1.9884;10.0283;-0.3691;1.9244;9.6089;-0.0827;-0.1138;0.2461;0.008;-0.003;0.0355;589.0;122.29;17.83;-55.67;283.87;-11.3;2.27;8.0;1001.71;62.416;44.567577;-123.2747;64.37;NaN;;33.77;6.068;140.2;12 / 21;158520;2018-03-07 17:33:54:977
-0.335;1.9525;9.2387;-0.3515;1.886;9.6172;-0.0897;-0.0041;-0.1455;-0.0011;0.0157;0.0302;588.0;121.84;18.17;-54.55;283.64;-11.09;2.09;8.0;1001.71;62.416;44.567577;-123.2747;64.39;NaN;;35.46;6.068;138.5;12 / 21;159019;2018-03-07 17:33:55:476
-0.3972;1.8401;9.5115;-0.3404;1.8768;9.6194;0.0106;0.0537;-0.077;0.0056;0.0079;0.0335;587.0;124.82;18.45;-54.32;284.16;-11.01;2.04;8.0;1001.71;62.416;44.567577;-123.2747;64.39;NaN;;35.46;6.068;138.5;12 / 21;159520;2018-03-07 17:33:55:977
-0.2847;1.9813;9.923;-0.3655;1.9169;9.6105;-0.087;-0.0404;0.3052;-1.0E-4;0.0155;0.0388;587.0;122.89;18.1;-54.85;283.63;-11.28;2.13;8.0;1001.71;62.416;44.567577;-123.2747;64.49;NaN;;36.0;6.068;136.0;12 / 21;160020;2018-03-07 17:33:56:477
-0.603;1.9597;10.2963;-0.3871;1.9561;9.6018;-0.0889;0.0242;0.0067;-9.0E-4;0.0139;0.0429;584.0;121.96;18.16;-55.44;283.82;-11.38;2.28;8.0;1001.7;62.416;44.567577;-123.2747;64.49;NaN;;36.0;6.068;136.0;12 / 21;160520;2018-03-07 17:33:56:977
-0.4953;1.3065;9.0425;-0.4077;1.9554;9.6011;-0.0184;-0.3636;0.3323;-0.0048;0.0106;0.0465;583.0;121.73;18.9;-54.44;284.27;-11.5;2.43;8.0;1001.7;62.416;44.567577;-123.2747;64.7;NaN;;36.68;6.068;134.6;12 / 21;161019;2018-03-07 17:33:57:476
-0.6054;0.7178;10.3705;-0.4262;1.8531;9.6205;0.0162;-0.454;0.323;-0.0054;0.0102;0.0423;584.0;120.74;19.42;-55.42;284.32;-11.11;2.48;8.0;1001.7;62.416;44.567577;-123.2747;64.7;NaN;;36.68;6.068;134.6;12 / 21;161519;2018-03-07 17:33:57:976
-0.347;0.9667;9.8321;-0.4281;1.8005;9.6304;0.1594;-0.6729;0.1065;0.007;0.0094;0.0316;582.0;120.44;19.16;-56.88;284.43;-10.65;2.57;8.0;1001.7;62.416;44.567577;-123.2747;64.23;NaN;;37.15;6.068;132.5;12 / 21;162019;2018-03-07 17:33:58:476
-0.3924;0.3948;10.2556;-0.3824;1.7023;9.6502;0.0759;-1.1408;0.1605;-5.0E-4;-0.0077;0.0227;582.0;121.28;19.31;-55.85;283.97;-10.21;2.37;8.0;1001.7;62.416;44.567577;-123.2747;64.23;NaN;;37.15;6.068;132.5;12 / 21;162519;2018-03-07 17:33:58:976
-0.1723;0.8375;9.734;-0.3074;1.4606;9.6924;0.1906;-0.6791;-0.0098;0.0205;0.0025;0.0186;582.0;120.67;19.8;-55.51;283.54;-8.56;1.85;8.0;1001.71;62.416;44.567577;-123.2747;64.28;NaN;;36.94;6.068;130.1;12 / 21;163019;2018-03-07 17:33:59:476
0.1795;1.8855;5.9749;-0.2974;1.8776;9.6206;0.1918;-0.1097;-3.4284;0.0378;0.0023;0.0194;575.0;119.95;19.73;-56.82;284.16;-9.63;1.67;8.0;1001.72;62.416;44.567577;-123.2747;64.28;NaN;;36.94;6.068;130.1;12 / 21;163519;2018-03-07 17:33:59:976
-0.0933;1.9119;9.2865;-0.3022;1.1683;9.7321;0.0866;0.5388;-2.7033;-0.2025;-0.0041;0.0249;583.0;121.44;18.55;-53.28;282.12;-6.84;1.78;8.0;1001.71;62.416;44.567577;-123.2747;64.49;NaN;;38.02;6.068;129.5;12 / 21;164019;2018-03-07 17:34:00:476
-0.0814;3.0102;9.2004;-0.2428;1.6036;9.6716;0.1671;1.3628;-1.5153;0.0797;0.0037;0.0162;590.0;122.09;20.15;-52.52;282.48;-6.99;1.51;8.0;1001.69;62.416;44.567577;-123.2747;64.49;NaN;;38.02;6.068;129.5;12 / 21;164522;2018-03-07 17:34:00:979
-0.1603;2.0554;9.8297;-0.2693;1.5067;9.6865;-0.0146;0.5749;-0.2528;0.016;8.0E-4;0.0182;583.0;119.96;19.96;-55.21;283.54;-8.61;1.59;8.0;1001.68;62.416;44.567577;-123.2747;64.66;NaN;;35.1;6.068;128.5;12 / 21;165019;2018-03-07 17:34:01:476
-0.3948;2.2277;9.6;-0.2897;1.6177;9.668;-0.0036;0.8238;-0.449;-0.003;0.0043;0.0247;580.0;119.49;19.88;-55.19;284.06;-9.49;1.72;8.0;1001.69;62.416;44.567577;-123.2747;64.66;NaN;;35.1;6.068;128.5;12 / 21;165519;2018-03-07 17:34:01:976
-0.3685;2.5723;9.3583;-0.333;1.6891;9.6543;-0.2151;0.8467;-0.3753;-0.0032;0.0012;0.0404;582.0;120.01;20.59;-55.18;284.59;-9.79;1.96;8.0;1001.69;62.416;44.567577;-123.2747;63.87;NaN;;32.15;6.068;126.6;12 / 21;166019;2018-03-07 17:34:02:476
-0.8375;2.5077;9.3464;-0.3602;1.7316;9.6458;-0.1518;0.5315;0.0957;-3.0E-4;0.0175;0.0408;584.0;120.21;21.53;-56.2;285.28;-10.09;2.06;8.0;1001.66;62.416;44.567577;-123.2747;63.87;NaN;;32.15;6.068;126.6;12 / 21;166519;2018-03-07 17:34:02:976
-0.6174;2.1583;9.5378;-0.3707;1.7774;9.6371;-0.0946;0.2545;-0.2031;-0.0032;6.0E-4;0.0453;584.0;120.23;22.4;-55.62;285.48;-10.41;2.23;8.0;1001.67;62.416;44.567577;-123.2747;63.72;NaN;;34.02;6.068;124.3;12 / 21;167019;2018-03-07 17:34:03:476
-0.28;1.8855;9.679;-0.3667;1.7387;9.6443;0.0719;0.0862;-0.0033;-0.0044;0.0049;0.0345;585.0;120.05;22.99;-54.59;285.77;-10.29;2.2;8.0;1001.68;62.416;44.567577;-123.2747;63.72;NaN;;34.02;6.068;124.3;12 / 21;167521;2018-03-07 17:34:03:978
-0.2967;2.2564;9.3727;-0.3029;1.7337;9.6474;0.1077;0.2062;-0.1667;-0.0184;-0.0045;0.0141;587.0;118.85;23.32;-55.08;285.73;-10.18;1.8;8.0;1001.7;62.416;44.567577;-123.2747;63.35;NaN;;36.76;6.068;122.2;12 / 21;168019;2018-03-07 17:34:04:476
-0.0263;1.8736;9.1597;-0.252;1.6505;9.6635;0.0774;0.1862;-0.2486;-0.0127;-0.0036;0.0125;591.0;118.63;23.62;-55.22;285.96;-9.85;1.52;8.0;1001.72;62.416;44.567577;-123.2747;63.35;NaN;;36.76;6.068;122.2;12 / 21;168520;2018-03-07 17:34:04:977
-0.2321;1.8401;10.0522;-0.2043;1.6828;9.659;0.1833;0.0993;0.4574;0.0091;0.0057;0.0076;592.0;118.67;24.31;-55.8;285.95;-9.86;1.22;8.0;1001.71;62.416;44.567577;-123.2747;62.23;NaN;;38.48;6.068;120.9;12 / 21;169021;2018-03-07 17:34:05:478
0.2752;1.9956;9.5234;-0.1729;1.7198;9.6531;0.1927;0.1879;0.3087;-0.0011;0.002;0.0082;591.0;119.05;22.88;-55.24;285.51;-10.15;1.1;8.0;1001.73;62.416;44.567577;-123.2747;62.23;NaN;;38.48;6.068;120.9;12 / 21;169521;2018-03-07 17:34:05:978
0.0646;1.0289;9.8297;-0.1506;1.6456;9.6664;0.0498;-0.1952;0.1983;-0.0017;0.0014;0.0068;590.0;119.52;24.65;-55.34;286.04;-9.72;0.91;8.0;1001.76;62.416;44.567577;-123.2747;61.67;NaN;;40.43;6.068;120.2;12 / 21;170020;2018-03-07 17:34:06:477
-0.0263;0.5599;9.7412;-0.1076;1.4648;9.696;0.2025;-0.989;0.312;0.0027;0.0039;-0.006;591.0;118.64;23.7;-55.74;285.56;-9.21;0.82;8.0;1001.8;62.416;44.567577;-123.2747;61.67;NaN;;40.43;6.068;120.2;12 / 21;170520;2018-03-07 17:34:06:977
0.0479;0.7202;9.9374;-0.098;1.2342;9.7282;0.1131;-0.4388;0.179;0.0131;0.0073;-0.0068;589.0;119.09;23.9;-55.72;284.67;-7.23;0.58;8.0;1001.84;62.416;44.567577;-123.2747;61.11;NaN;;41.44;6.068;120.0;12 / 21;171021;2018-03-07 17:34:07:478
-0.0215;0.414;10.1288;-0.0984;0.9903;9.756;-0.008;-0.5565;0.2584;0.005;0.0067;-0.0064;584.0;120.2;24.1;-56.11;284.49;-7.05;0.63;8.0;1001.88;62.416;44.567577;-123.2747;61.11;NaN;;41.44;6.068;120.0;12 / 21;171520;2018-03-07 17:34:07:977
0.0838;0.7202;9.7938;-0.063;0.882;9.7667;-0.0623;-0.1393;0.1597;0.0176;0.0053;-0.0058;578.0;120.72;23.89;-56.41;283.48;-5.07;0.33;8.0;1001.91;62.416;44.567577;-123.2747;60.34;NaN;;39.56;6.068;120.1;12 / 21;172020;2018-03-07 17:34:08:477
0.1771;2.4885;5.8887;0.0252;1.3878;9.7079;0.1105;0.9588;-3.4567;-0.1593;-0.0267;-0.0082;557.0;119.37;21.44;-55.23;283.67;-7.41;0.05;8.0;1001.88;62.416;44.567577;-123.2747;60.34;NaN;;39.56;6.068;120.1;12 / 21;172519;2018-03-07 17:34:08:976
0.4403;0.3183;12.9308;0.046;0.67;9.7836;0.0302;-0.061;3.6388;0.0178;-0.0014;-0.0164;571.0;119.98;24.21;-56.41;282.74;-3.34;-0.26;8.0;1001.92;62.416;44.567577;-123.2747;59.66;NaN;;36.65;6.068;122.5;12 / 21;173019;2018-03-07 17:34:09:476
0.3159;1.0265;9.4373;0.0208;1.131;9.7412;-0.1393;0.1735;-0.1841;-0.1259;-0.0079;0.0133;564.0;120.25;22.23;-56.61;283.74;-7.79;-0.09;8.0;1001.91;62.416;44.567577;-123.2747;59.66;NaN;;36.65;6.068;122.5;12 / 21;173520;2018-03-07 17:34:09:977
-0.0814;1.9621;9.5019;-0.0044;1.2566;9.7258;-0.1502;0.7283;-0.1431;0.0058;-0.0094;0.0087;571.0;120.75;22.56;-56.15;283.92;-7.36;0.03;8.0;1001.91;62.416;44.567577;-123.2747;59.14;NaN;;36.22;6.068;122.0;12 / 21;174020;2018-03-07 17:34:10:477
0.0814;2.3641;9.734;0.0558;1.3198;9.7173;0.027;0.6654;0.2202;-0.0032;8.0E-4;-0.0087;578.0;120.84;22.98;-57.2;284.04;-7.73;-0.36;8.0;1001.92;62.416;44.567577;-123.2747;59.14;NaN;;36.22;6.068;122.0;12 / 21;174520;2018-03-07 17:34:10:977
0.2513;2.266;9.6096;0.0567;1.5058;9.6902;0.0635;0.8885;-0.3846;-0.0044;-0.0087;-0.0056;575.0;119.67;22.69;-55.91;284.51;-8.72;-0.3;8.0;1001.94;62.416;44.567577;-123.2747;58.81;NaN;;35.46;6.068;119.7;12 / 21;175021;2018-03-07 17:34:11:478
-0.0814;2.3091;9.8297;0.0205;1.547;9.6838;-0.0312;0.6586;-0.287;-0.0166;0.0306;0.008;566.0;119.24;23.0;-55.44;284.69;-9.03;-0.24;8.0;1001.94;62.416;44.567577;-123.2747;58.81;NaN;;35.46;6.068;119.7;12 / 21;175519;2018-03-07 17:34:11:976
-0.1699;1.9262;9.868;-0.0649;1.6048;9.6742;0.014;0.6205;-0.0615;-0.0192;0.0253;0.0038;529.0;119.57;22.73;-55.23;284.9;-9.42;0.38;8.0;1001.92;62.416;44.567577;-123.2747;58.27;NaN;;36.58;6.068;118.1;12 / 21;176020;2018-03-07 17:34:12:477
-0.3757;1.8138;11.2032;-0.0863;1.6784;9.6616;0.0655;0.1939;0.1994;-0.0121;-0.0311;-5.0E-4;515.0;120.01;23.09;-56.09;285.22;-9.86;0.65;8.0;1001.95;62.416;44.567577;-123.2747;58.27;NaN;;36.58;6.068;118.1;12 / 21;176519;2018-03-07 17:34:12:976
0.1172;1.9334;9.4229;-0.0267;1.7818;9.6434;0.0056;0.1604;-0.5123;-0.0019;-0.0077;-0.0046;535.0;120.14;22.56;-56.13;285.3;-10.31;0.28;8.0;1001.94;62.416;44.567577;-123.2747;58.23;NaN;;37.69;6.068;118.4;12 / 21;177020;2018-03-07 17:34:13:477
-0.1747;2.0076;9.2794;-0.012;1.8038;9.6393;-0.0716;0.0971;-0.1049;-0.0017;0.0063;-3.0E-4;556.0;120.12;22.64;-54.68;285.2;-10.44;0.03;8.0;1001.93;62.416;44.567577;-123.2747;58.23;NaN;;37.69;6.068;118.4;12 / 21;177520;2018-03-07 17:34:13:977
0.1436;2.0339;9.6909;-0.0497;1.7918;9.6414;0.0782;-0.0493;-0.1181;-0.0199;-0.0014;0.0113;569.0;119.4;22.87;-55.45;285.48;-10.63;0.31;8.0;1001.94;62.416;44.567577;-123.2747;57.78;NaN;;41.18;6.068;120.4;12 / 21;178020;2018-03-07 17:34:14:477
-0.1675;2.0674;9.3033;-0.0786;1.8313;9.6338;-0.1685;0.1874;-0.6247;-0.0017;-0.0124;0.0129;569.0;119.58;22.77;-55.85;285.49;-10.62;0.49;8.0;1001.95;62.416;44.567577;-123.2747;57.78;NaN;;41.18;6.068;120.4;12 / 21;178519;2018-03-07 17:34:14:976
-0.1053;1.8401;9.8656;-0.0426;1.8284;9.6346;0.0041;0.1624;0.0284;-0.0062;0.0049;0.0099;568.0;118.89;22.55;-54.79;285.51;-10.75;0.25;8.0;1001.93;62.416;44.567577;-123.2747;57.16;NaN;;43.67;6.068;122.3;12 / 21;179019;2018-03-07 17:34:15:476
-0.1771;1.9143;10.0666;-0.0513;1.8339;9.6335;-0.0079;0.0698;0.2313;-0.0032;-0.0041;0.0117;574.0;119.3;22.99;-55.22;285.53;-10.75;0.33;8.0;1001.94;62.416;44.567577;-123.2747;57.16;NaN;;43.67;6.068;122.3;12 / 21;179520;2018-03-07 17:34:15:977
-0.0263;1.7133;9.8369;-0.0588;1.8109;9.6378;0.0171;-0.1789;0.0569;0.0021;0.002;0.0025;581.0;119.41;23.27;-54.44;285.43;-10.69;0.33;8.0;1001.97;62.416;44.567577;-123.2747;57.65;NaN;;44.78;6.068;121.0;12 / 21;180019;2018-03-07 17:34:16:476
0.0502;1.876;9.7651;-0.0576;1.7847;9.6427;0.0936;-0.2119;-0.0108;0.0013;-4.0E-4;-0.0023;580.0;118.79;23.15;-54.57;285.42;-10.47;0.33;8.0;1001.94;62.416;44.567577;-123.2747;57.65;NaN;;44.78;6.068;121.0;12 / 21;180520;2018-03-07 17:34:16:977
-0.0526;1.3472;9.7867;-0.0436;1.7635;9.6467;0.1416;-0.2151;0.1958;-0.0099;4.0E-4;-0.0038;576.0;119.45;22.7;-54.91;285.38;-10.42;0.26;8.0;1001.96;62.416;44.567577;-123.2747;57.16;NaN;;45.83;6.068;120.4;12 / 21;181019;2018-03-07 17:34:17:476
0.1149;1.8185;9.6096;-0.0431;1.7439;9.6502;-0.0616;-0.1416;0.0971;-0.0034;-0.0053;-0.0027;565.0;119.43;22.66;-55.03;285.32;-10.27;0.25;8.0;1001.96;62.416;44.567577;-123.2747;57.16;NaN;;45.83;6.068;120.4;12 / 21;181520;2018-03-07 17:34:17:977
-0.1579;1.5386;10.0164;-0.0136;1.7111;9.6562;0.0791;-0.2521;0.0217;-0.0054;-0.0055;-0.0056;570.0;119.18;22.42;-54.77;284.74;-10.05;0.08;8.0;1001.96;62.416;44.567577;-123.2747;57.63;NaN;;45.79;6.068;119.4;12 / 21;182020;2018-03-07 17:34:18:477
0.2536;1.3759;9.9948;0.0025;1.6162;9.6726;0.2104;-0.4466;0.1333;0.0046;-0.001;-0.0085;573.0;119.92;22.37;-55.49;284.46;-9.73;-0.04;8.0;1001.99;62.416;44.567577;-123.2747;57.63;NaN;;45.79;6.068;119.4;12 / 21;182520;2018-03-07 17:34:18:977
-0.1364;1.2562;9.5139;-0.0058;1.5972;9.6757;-0.038;-0.149;0.127;9.0E-4;-0.015;-0.007;578.0;120.0;22.37;-56.03;284.42;-9.41;-0.03;8.0;1001.99;62.416;44.567577;-123.2747;57.22;NaN;;45.9;6.068;120.4;12 / 21;183020;2018-03-07 17:34:19:477
0.0838;1.2754;10.4303;0.0278;1.5334;9.686;0.0795;-0.2363;0.3348;-0.0251;0.002;-0.0066;575.0;119.32;22.15;-55.15;284.42;-9.19;-0.12;8.0;1002.03;62.416;44.567577;-123.2747;57.22;NaN;;45.9;6.068;120.4;12 / 21;183521;2018-03-07 17:34:19:978
0.4834;1.0672;9.789;0.0825;1.4962;9.6915;0.3678;-0.2196;0.1682;0.0172;-0.032;-0.0225;582.0;120.92;21.84;-54.27;283.85;-8.8;-0.28;8.0;1002.04;62.416;44.567577;-123.2747;57.43;NaN;;44.57;6.068;121.5;12 / 21;184020;2018-03-07 17:34:20:477
0.6054;1.1964;9.1837;0.217;1.5126;9.6869;0.582;-0.1225;-0.6771;0.026;-0.0277;-0.0408;582.0;121.48;21.67;-52.16;283.57;-8.73;-0.78;8.0;1002.04;62.416;44.567577;-123.2747;57.43;NaN;;44.57;6.068;121.5;12 / 21;184519;2018-03-07 17:34:20:976
1.0528;1.048;9.655;0.2793;1.4327;9.6974;0.5437;-0.2695;-0.0132;0.0111;-0.0089;-0.0596;583.0;120.5;21.92;-54.58;283.44;-8.4;-1.65;8.0;1002.08;62.416;44.567577;-123.2747;57.19;NaN;;43.67;6.068;122.0;12 / 21;185020;2018-03-07 17:34:21:477
0.6867;1.34;9.7316;0.3721;1.4305;9.6946;0.4983;-0.172;0.0615;0.0023;0.0061;-0.0816;582.0;119.98;21.26;-56.63;283.12;-8.38;-2.09;8.0;1002.06;62.416;44.567577;-123.2747;57.19;NaN;;43.67;6.068;122.0;12 / 21;185519;2018-03-07 17:34:21:976
1.2778;1.1007;10.081;0.5093;1.392;9.694;0.5905;-0.2138;0.3828;-0.0042;-0.0206;-0.0905;580.0;120.71;20.32;-56.28;282.28;-8.18;-2.85;8.0;1002.08;62.416;44.567577;-123.2747;56.33;NaN;;42.95;6.068;125.6;12 / 21;186019;2018-03-07 17:34:22:476
1.072;1.1031;9.8082;0.5901;1.412;9.6865;0.6672;-0.1459;-0.2651;0.0066;-0.011;-0.0932;573.0;121.11;19.73;-55.41;282.62;-8.23;-3.35;8.0;1002.1;62.416;44.567577;-123.2747;56.33;NaN;;42.95;6.068;125.6;12 / 21;186519;2018-03-07 17:34:22:976
1.2299;1.5075;9.4325;0.7061;1.4252;9.6768;0.4518;-0.1369;-0.2513;0.0066;-0.0224;-0.1017;581.0;121.51;18.05;-54.44;280.97;-8.3;-4.09;8.0;1002.11;62.416;44.567577;-123.2747;55.7;NaN;;41.69;6.068;130.5;12 / 21;187019;2018-03-07 17:34:23:476
1.1797;1.0337;10.2748;0.7574;1.4199;9.6737;0.484;-0.155;0.1726;-0.0131;-0.022;-0.1062;576.0;122.26;17.5;-54.41;280.51;-8.41;-4.37;8.0;1002.12;62.416;44.567577;-123.2747;55.7;NaN;;41.69;6.068;130.5;12 / 21;187519;2018-03-07 17:34:23:976
1.0792;1.2969;9.8848;0.7782;1.454;9.667;0.3923;-0.1985;-0.1927;1.0E-4;-0.0157;-0.1156;582.0;122.82;17.18;-54.99;280.47;-8.53;-4.6;8.0;1002.13;62.416;44.567577;-123.2747;55.36;NaN;;40.54;6.068;136.0;12 / 21;188020;2018-03-07 17:34:24:477
0.7513;1.1151;9.7292;0.8511;1.3954;9.6695;0.1418;-0.1991;-0.0877;0.0013;0.0076;-0.1204;583.0;124.1;16.76;-56.56;280.53;-8.62;-4.61;8.0;1002.14;62.416;44.567577;-123.2747;55.36;NaN;;40.54;6.068;136.0;12 / 21;188519;2018-03-07 17:34:24:976
0.7394;1.2921;10.1647;0.7865;1.3562;9.6805;-0.0254;-0.0247;-0.1324;0.0085;0.0045;-0.1088;583.0;124.64;15.52;-57.22;279.74;-7.92;-4.86;8.0;1002.15;62.416;44.567577;-123.2747;55.64;NaN;;39.2;6.068;142.8;12 / 21;189019;2018-03-07 17:34:25:476
0.5719;1.3615;10.1049;0.6802;1.3844;9.6846;-0.0998;-0.0821;-0.049;5.0E-4;0.0012;-0.0976;580.0;125.74;15.34;-58.18;279.49;-8.1;-4.16;8.0;1002.15;62.416;44.567577;-123.2747;55.64;NaN;;39.2;6.068;142.8;12 / 21;189519;2018-03-07 17:34:25:976
-0.146;1.4836;10.2437;0.5274;1.4305;9.6874;-0.6361;-0.1429;0.2572;0.0046;-0.0091;-0.0604;578.0;127.31;14.3;-58.05;279.26;-8.35;-3.28;8.0;1002.16;62.416;44.567577;-123.2747;56.43;NaN;;38.88;6.068;149.1;12 / 21;190019;2018-03-07 17:34:26:476
0.0455;0.9045;9.9948;0.4453;1.4046;9.6953;-0.4081;-0.5093;0.0637;0.0113;-0.0033;-0.0583;576.0;127.37;14.25;-58.45;279.32;-8.3;-2.89;8.0;1002.17;62.416;44.567577;-123.2747;56.43;NaN;;38.88;6.068;149.1;12 / 21;190520;2018-03-07 17:34:26:977
0.0981;0.3302;9.7292;0.3972;1.3581;9.704;-0.5865;-0.8688;0.3195;-0.0027;-0.025;-0.05;575.0;128.22;13.75;-58.29;279.23;-7.96;-2.34;8.0;1002.18;62.416;44.567577;-123.2747;56.39;NaN;;37.8;6.068;153.5;12 / 21;191019;2018-03-07 17:34:27:476
-0.0694;0.7561;9.9302;0.3579;1.2639;9.7183;-0.4929;-0.5705;0.0134;0.0048;-0.0051;-0.0533;568.0;128.81;13.48;-58.39;278.58;-7.47;-2.18;8.0;1002.19;62.416;44.567577;-123.2747;56.39;NaN;;37.8;6.068;153.5;12 / 21;191519;2018-03-07 17:34:27:976
-0.0455;0.5575;9.99;0.2571;1.1737;9.7328;-0.4752;-0.6037;0.0766;0.0152;-0.0077;-0.0504;527.0;128.69;13.5;-58.01;278.55;-7.25;-1.88;8.0;1002.21;62.416;44.567577;-123.2747;57.38;NaN;;35.06;6.068;156.8;12 / 21;192020;2018-03-07 17:34:28:477
-0.2201;0.2441;9.923;0.124;0.9173;9.7629;-0.3595;-0.7172;0.2817;0.0032;-0.0102;-0.0453;480.0;128.69;13.41;-58.45;278.04;-5.51;-0.8;8.0;1002.22;62.416;44.567577;-123.2747;57.38;NaN;;35.06;6.068;156.8;12 / 21;192520;2018-03-07 17:34:28:977
-0.2106;0.146;10.0714;0.1474;0.8372;9.7697;-0.298;-0.8507;0.1046;0.0036;-0.0061;-0.0579;438.0;129.48;12.77;-58.27;277.83;-5.01;-0.87;8.0;1002.24;62.416;44.567577;-123.2747;56.99;NaN;;31.28;6.068;158.2;12 / 21;193019;2018-03-07 17:34:29:476
-0.39;-0.2513;10.0786;0.1109;0.6647;9.7835;-0.313;-0.8639;-0.0063;0.0107;-0.0012;-0.0522;463.0;129.46;12.16;-58.51;276.98;-3.89;-0.65;8.0;1002.25;62.416;44.567577;-123.2747;56.99;NaN;;31.28;6.068;158.2;12 / 21;193519;2018-03-07 17:34:29:976
-0.1986;-0.0598;10.014;0.0615;0.3645;9.7997;-0.1154;-0.6041;-0.0279;-1.0E-4;-0.0175;-0.0555;508.0;129.8;12.53;-57.84;276.99;-3.08;-0.62;8.0;1002.27;62.416;44.567577;-123.2747;57.23;NaN;;27.22;6.068;162.3;12 / 21;194019;2018-03-07 17:34:30:476
-0.2393;0.0311;9.7173;0.0384;0.2438;9.8035;-0.2743;-0.2075;0.0604;-0.0044;-0.0148;-0.0571;535.0;130.01;12.19;-57.97;275.89;-1.42;-0.2;8.0;1002.27;62.416;44.567577;-123.2747;57.23;NaN;;27.22;6.068;162.3;12 / 21;194520;2018-03-07 17:34:30:977
-0.2991;0.1436;9.7603;0.0236;0.2356;9.8038;-0.5766;-0.1425;0.0678;0.0056;-0.0098;-0.0512;550.0;130.14;11.72;-57.29;275.85;-1.35;-0.17;8.0;1002.3;62.416;44.567577;-123.2747;56.86;NaN;;21.1;6.068;166.5;12 / 21;195019;2018-03-07 17:34:31:476
-0.4235;0.2465;10.1288;0.0025;0.2302;9.8039;-0.4346;-0.0179;-0.0269;0.0097;-0.0051;-0.0414;561.0;131.22;11.89;-56.91;275.81;-1.35;-0.06;8.0;1002.29;62.416;44.567577;-123.2747;56.86;NaN;;21.1;6.068;166.5;12 / 21;195521;2018-03-07 17:34:31:978
-0.4642;0.5216;10.0068;-0.0265;0.268;9.803;-0.4355;0.2655;-0.0235;0.0021;-0.0163;-0.0372;566.0;131.11;11.85;-57.26;275.92;-1.57;0.15;8.0;1002.31;62.416;44.567577;-123.2747;57.13;NaN;;14.8;6.068;168.5;12 / 21;196019;2018-03-07 17:34:32:476
-0.3565;0.4666;9.8225;-0.0636;0.3059;9.8017;-0.3739;-0.014;-0.0199;0.007;-0.0079;-0.0266;570.0;130.88;11.28;-56.97;275.6;-1.79;0.37;8.0;1002.31;62.416;44.567577;-123.2747;57.13;NaN;;14.8;6.068;168.5;12 / 21;196520;2018-03-07 17:34:32:977
-0.457;0.5767;10.0211;-0.1037;0.3512;9.7998;-0.3636;0.2495;-0.066;0.007;-0.0069;-0.0221;572.0;131.36;11.14;-57.38;275.69;-1.96;0.58;8.0;1002.31;62.416;44.567577;-123.2747;57.16;NaN;;10.51;6.068;171.5;12 / 21;197020;2018-03-07 17:34:33:477
-0.5982;0.7609;9.8943;-0.3469;0.5905;9.7827;-0.245;0.1421;-0.0283;-0.0011;-0.0051;-0.0172;572.0;130.71;11.12;-58.26;276.53;-3.45;2.03;8.0;1002.31;62.416;44.567577;-123.2747;57.16;NaN;;10.51;6.068;171.5;12 / 21;197520;2018-03-07 17:34:33:977
